"x567463759040765952",2015-02-16 23:21:17,"x25073877","realDonaldTrump","""@jwt19723: @realDonaldTrump @YankeeRunnerLV You need to be the President""","Twitter for Android",74,,,,FALSE,FALSE,37,8,,,,,,,,,,,,,,"x2958768023 25073877 2818143486","jwt19723 realDonaldTrump YankeeRunnerLV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7756858 -73.9883958","-73.9883958 40.7756858","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566205613915779072",2015-02-13 12:01:52,"x25073877","realDonaldTrump","""@StartupSupaStar: ""I wasn't satisfied just to earn a good living. I was looking to make a statement."" -Donald Trump http://t.co/scDWnOZizi""","Twitter for Android",140,,,,FALSE,FALSE,56,34,,,"40billion.com/post/4013","http://t.co/scDWnOZizi","http://www.40billion.com/post/4013",,,,,,,,,"x1685042425","StartupSupaStar","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625496 -73.9751322","-73.9751322 40.7625496","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566425525527531520",2015-02-14 02:35:43,"x25073877","realDonaldTrump","""@ccrealty2: “It’s tangible, it’s solid, it’s beautiful. It’s artistic, from my standpoint, and I just love real estate.” -Donald Trump","Twitter for Android",135,,,,FALSE,FALSE,46,31,,,,,,,,,,,,,,"x2845863449","ccrealty2","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625209 -73.9750967","-73.9750967 40.7625209","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566579108570996736",2015-02-14 12:46:00,"x25073877","realDonaldTrump","""@LoriMoreno: RT @realDonaldTrump Congratulations @TrumpNewYork @TrumpChicago @TrumpWaikiki @TrumpToronto @Forbes Five-Star ratings","Twitter for Android",131,,,,FALSE,FALSE,22,8,,,,,,,,,,,,,,"x15039436 25073877 184890642 48223726 119157187 91478624","LoriMoreno realDonaldTrump TrumpNewYork TrumpChicago TrumpWaikiki Forbes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/00c39537733fa112.json","Queens","Queens, NY","city","United States","US","40.7682972 -73.8869263","-73.8869263 40.7682972","-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371"
"x567408997016543232",2015-02-16 19:43:41,"x25073877","realDonaldTrump","""@GarnerVideoPros:  @Bravolebrity1 @LeezaGibbons @BrandiGlanville @kevinjonas @GeraldoRivera Can't Wait! The show is already Great!""","Twitter for Android",132,,,,FALSE,FALSE,32,6,,,,,,,,,,,,,,"x2301814638 44807614 36220671 61387670 104288093 246500501","GarnerVideoPros Bravolebrity1 LeezaGibbons BrandiGlanville kevinjonas GeraldoRivera","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.762565 -73.9750724","-73.9750724 40.762565","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x567316169367896065",2015-02-16 13:34:49,"x25073877","realDonaldTrump","Via @wsoctv by @BlairWSOC9: ""EXCLUSIVE: Donald Trump talks possible presidential run""
http://t.co/1DpR2ybPU6","Twitter for BlackBerry",108,,,,FALSE,FALSE,60,37,,,"wsoctv.com/news/news/loca…","http://t.co/1DpR2ybPU6","http://www.wsoctv.com/news/news/local/exclusive-donald-trump-talks-possible-presidential/nkB5G/",,,,,,,,,"x21782956 3688742182","wsoctv BlairWSOC9","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x566206017860816896",2015-02-13 12:03:28,"x25073877","realDonaldTrump","""@KhanyisaniDlomo: ""Sometimes by losing a battle you find a new way to win the war"" - Donald Trump.""","Twitter for Android",100,,,,FALSE,FALSE,100,98,,,,,,,,,,,,,,"x1610657144","KhanyisaniDlomo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x566030973389656064",2015-02-13 00:27:55,"x25073877","realDonaldTrump","Via @BreitbartNews by @mboyle1: ""DONALD TRUMP: MSM INVESTIGATION INTO SCOTT WALKER’S COLLEGE A ‘DOUBLE STANDARD’""
http://t.co/AmWWjaeh3f","Neatly For BlackBerry 10",136,,,,FALSE,FALSE,54,78,,,"breitbart.com/big-government…","http://t.co/AmWWjaeh3f","http://www.breitbart.com/big-government/2015/02/12/exclusive-donald-trump-msm-investigation-into-scott-walkers-college-a-double-standard/",,,,,,,,,"x457984599 21426423","BreitbartNews mboyle1","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x566708045406027776",2015-02-14 21:18:21,"x25073877","realDonaldTrump","""@chingaling3: @realDonaldTrump Happy Valentines Day to you and your lovely wife. Jesus Loves you both.""","Twitter for Android",104,,,,FALSE,FALSE,41,14,,,,,,,,,,,,,,"x25315703 25073877","chingaling3 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7827802 -73.943969","-73.943969 40.7827802","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x567105677970391040",2015-02-15 23:38:24,"x25073877","realDonaldTrump","Apprentice will be amazing tomorrow night!","Twitter for Android",42,,,,FALSE,FALSE,291,87,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625351 -73.9751285","-73.9751285 40.7625351","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x565995340621676544",2015-02-12 22:06:19,"x25073877","realDonaldTrump","""@LuckyShaut @realDonaldTrump If I could only read one of your books, which one would you recommend?"" The Art of the Deal.","Twitter Web Client",122,,,,FALSE,FALSE,59,25,,,,,,,,,,,,,,"x331260318 25073877","LuckyShaut realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x566183947852591105",2015-02-13 10:35:47,"x25073877","realDonaldTrump","""@TurnberryBuzz: Today is a memorable day, the team has begun to turf our new pitch &amp; putt! http://t.co/OUxTUUKThF"" What an amazing place!","Twitter for Android",142,,,,FALSE,FALSE,62,23,,,,,,"http://pbs.twimg.com/media/B9kj0BwIEAAz_fU.jpg","http://t.co/OUxTUUKThF","https://twitter.com/TurnberryBuzz/status/565522625938481152/photo/1","photo","http://pbs.twimg.com/media/B9kj0BwIEAAz_fU.jpg","http://t.co/OUxTUUKThF","https://twitter.com/TurnberryBuzz/status/565522625938481152/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625182 -73.9751622","-73.9751622 40.7625182","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x567105378132172800",2015-02-15 23:37:13,"x25073877","realDonaldTrump","Wow, 25 degrees below zero, record cold and snow spell. Global warming anyone?","Twitter for Android",78,,,,FALSE,FALSE,609,546,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625381 -73.9750824","-73.9750824 40.7625381","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x565342321282404353",2015-02-11 02:51:27,"x25073877","realDonaldTrump","""@tthompson67: I began reading @realDonaldTrump quotes and used them to motivate my staff yesterday. Stay tuned for results!""","Twitter for Android",125,,,,FALSE,FALSE,38,11,,,,,,,,,,,,,,"x48159618 25073877","tthompson67 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/053ab8e6678199ed.json","Doral","Doral, FL","city","United States","US","25.8153562 -80.3392127","-80.3392127 25.8153562","-80.41729 -80.3210162 -80.3210162 -80.41729 25.780974 25.780974 25.870313 25.870313"
"x567406060554964994",2015-02-16 19:32:01,"x25073877","realDonaldTrump","""@susansmeltzer: @realDonaldTrump @Bravolebrity1 @LeezaGibbons @BrandiGlanville @kevinjonas @GeraldoRivera cant wait!!! Took day off. :)""","Twitter for Android",137,,,,FALSE,FALSE,30,3,,,,,,,,,,,,,,"x36095063 25073877 44807614 36220671 61387670 104288093 246500501","susansmeltzer realDonaldTrump Bravolebrity1 LeezaGibbons BrandiGlanville kevinjonas GeraldoRivera","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625224 -73.9751095","-73.9751095 40.7625224","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x565520989967364098",2015-02-11 14:41:25,"x25073877","realDonaldTrump","Trump National Golf Club, Washington, D.C. is situated on 600 acres overlooking the Potomac River. Beautiful!   http://t.co/KMaHBBQLXU …","Twitter Web Client",136,,,,FALSE,FALSE,39,14,,,"trump.com/Golf_Clubs/Was…","http://t.co/KMaHBBQLXU","http://www.trump.com/Golf_Clubs/Washington_DC/Washington_DC.asp",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x565920472580513792",2015-02-12 17:08:49,"x25073877","realDonaldTrump","Trump National Golf Club, Jupiter, is close to Palm Beach and designed by Jack Nicklaus--a masterpiece of a course. http://t.co/4z0jCH7PmE","Twitter Web Client",138,,,,FALSE,FALSE,39,13,,,"trump.com/Golf_Clubs/Jup…","http://t.co/4z0jCH7PmE","http://www.trump.com/Golf_Clubs/Jupiter/Jupiter.asp",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x565416964571815937",2015-02-11 07:48:03,"x25073877","realDonaldTrump","""@sebplaski: @realDonaldTrump Why is Trump for real? Because he knows how to deal!""","Twitter for Android",83,,,,FALSE,FALSE,32,15,,,,,,,,,,,,,,"x1512249986 25073877","sebplaski realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/053ab8e6678199ed.json","Doral","Doral, FL","city","United States","US","25.8153748 -80.3392237","-80.3392237 25.8153748","-80.41729 -80.3210162 -80.3210162 -80.41729 25.780974 25.780974 25.870313 25.870313"
"x567431405517697024",2015-02-16 21:12:44,"x25073877","realDonaldTrump","""@darryljirwin: @realDonaldTrump any coincidence finale is on President's Day? #trump2016""","Twitter for Android",90,,,,FALSE,FALSE,58,14,"trump2016",,,,,,,,,,,,,"x23191765 25073877","darryljirwin realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625445 -73.9749875","-73.9749875 40.7625445","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566382198312689664",2015-02-13 23:43:33,"x25073877","realDonaldTrump","""@FILMBAY_CINEMA: ""Experience taught me a few things. Sometimes your best investments are the ones you don't make."" Donald Trump""","Twitter for Android",129,,,,FALSE,FALSE,48,23,,,,,,,,,,,,,,"x298123951","FILMBAY_CINEMA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x566582150942953472",2015-02-14 12:58:06,"x25073877","realDonaldTrump","""@realDBP: @realDonaldTrump @MenOfHistory The Art of the Deal is still the best book ever written on business and life in general!"" Thanks","Twitter for Android",138,,,,FALSE,FALSE,33,20,,,,,,,,,,,,,,"x35948242 25073877 3670268429","realDBP realDonaldTrump MenOfHistory","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/00c39537733fa112.json","Queens","Queens, NY","city","United States","US","40.7761571 -73.8715563","-73.8715563 40.7761571","-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371"
"x565626091701026817",2015-02-11 21:39:03,"x25073877","realDonaldTrump","""@tahjeebriggs ready to gain some knowledge from multi-billionaire @realDonaldTrump. this weekend will be nothing less than EPIC""","Twitter Web Client",129,,,,FALSE,FALSE,30,10,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x567022567580778496",2015-02-15 18:08:09,"x25073877","realDonaldTrump","""@webester: @realDonaldTrump @carriejo4ever I hope Geraldo wins...""","Twitter for Android",67,,,,FALSE,FALSE,13,6,,,,,,,,,,,,,,"x20011389 25073877 145493015","webester realDonaldTrump carriejo4ever","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x566184804975382528",2015-02-13 10:39:11,"x25073877","realDonaldTrump","""@PerryGolf: Top 100 Golf Courses @golf_com http://t.co/tMfAwjYlGt @TheHomeofGolf  @TurnberryBuzz http://t.co/45T1wSP6F8""","Twitter for Android",121,,,,FALSE,FALSE,41,27,,,"bit.ly/GolfTop100","http://t.co/tMfAwjYlGt","http://bit.ly/GolfTop100","http://pbs.twimg.com/media/B8sBmXHCIAA6b4D.jpg","http://t.co/45T1wSP6F8","https://twitter.com/PerryGolf/status/561562130160164865/photo/1","photo","http://pbs.twimg.com/media/B8sBmXHCIAA6b4D.jpg","http://t.co/45T1wSP6F8","https://twitter.com/PerryGolf/status/561562130160164865/photo/1",,"x24945392 26578816 72309720","PerryGolf golf_com TheHomeofGolf","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625208 -73.9751289","-73.9751289 40.7625208","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x565970720568922112",2015-02-12 20:28:29,"x25073877","realDonaldTrump","Entrepreneurs: Work on what you will be proud to be associated with. Make your work count.","Twitter Web Client",90,,,,FALSE,FALSE,235,195,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x567007892654800896",2015-02-15 17:09:50,"x25073877","realDonaldTrump","""@KRCompanion: @realDonaldTrump - Huge fan of #CelebrityApprentice &amp; your legendary career! TX for sharing your wisdom &amp; courage.","Twitter for Android",137,,,,FALSE,FALSE,22,12,"CelebrityApprentice",,,,,,,,,,,,,"x109498840 25073877","KRCompanion realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625362 -73.9750911","-73.9750911 40.7625362","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566426354267484160",2015-02-14 02:39:01,"x25073877","realDonaldTrump","""@KLM164: Donald Trump: MSM Investigation Into Scott Walker’s College A ‘Double Standard’ - Breitbart http://t.co/ILuzMMpY5m via @Breitbart","Twitter for Android",139,,,,FALSE,FALSE,24,29,,,"bit.ly/1zPPZIG","http://t.co/ILuzMMpY5m","http://bit.ly/1zPPZIG",,,,,,,,,"x20024639","Breitbart","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.762505 -73.9750943","-73.9750943 40.762505","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x567023974560071680",2015-02-15 18:13:44,"x25073877","realDonaldTrump","""@fabiolasellsnj: @realDonaldTrump will be EPIC!""","Twitter for Android",49,,,,FALSE,FALSE,46,34,,,,,,,,,,,,,,"x2535984408 25073877","fabiolasellsnj realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x567007200330412033",2015-02-15 17:07:05,"x25073877","realDonaldTrump",".#Celebrityapprentice will be live tomorrow night. Entire cast will be there. Who do you like to win?","Twitter for Android",101,,,,FALSE,FALSE,75,33,"Celebrityapprentice",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625606 -73.9751685","-73.9751685 40.7625606","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566382502437482496",2015-02-13 23:44:46,"x25073877","realDonaldTrump","""@MenOfHistory: ""I like thinking big... if you're going to be thinking anyway, you might as well think big."" - Donald Trump""","Twitter for Android",124,,,,FALSE,FALSE,97,65,,,,,,,,,,,,,,"x3670268429","MenOfHistory","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625313 -73.9750993","-73.9750993 40.7625313","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566205043524005888",2015-02-13 11:59:36,"x25073877","realDonaldTrump","""@FenitaAyu1: I know a lot, but one thing I know is that I don't know everything. ~ Donald Trump""","Twitter for Android",97,,,,FALSE,FALSE,81,55,,,,,,,,,,,,,,"x1643193716","FenitaAyu1","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625102 -73.975135","-73.975135 40.7625102","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566709346982440960",2015-02-14 21:23:31,"x25073877","realDonaldTrump","""@CardeCornish @realdonaldtrump thank you for your amazing leadership and inspirational talk in this Valentine's Day http://t.co/a7y09q05IS""","Twitter for Android",140,,,,FALSE,FALSE,23,7,,,"instagram.com/p/zF83kwRtRm/","http://t.co/a7y09q05IS","http://instagram.com/p/zF83kwRtRm/",,,,,,,,,"x321156292 25073877","CardeCornish realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7643719 -73.953125","-73.953125 40.7643719","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x567014707337633792",2015-02-15 17:36:55,"x25073877","realDonaldTrump","""@carriejo4ever: @realDonaldTrump Geraldo..he's the man to beat..!""","Twitter for Android",67,,,,FALSE,FALSE,34,12,,,,,,,,,,,,,,"x145493015 25073877","carriejo4ever realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625133 -73.9751612","-73.9751612 40.7625133","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x565349980169592832",2015-02-11 03:21:53,"x25073877","realDonaldTrump","""@ericleebow: Learning that you were once 900 million in debt at one point can make any entrepreneur a believer. Amazing success story.""","Twitter for Android",136,,,,FALSE,FALSE,78,31,,,,,,,,,,,,,,"x17342505","ericleebow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/053ab8e6678199ed.json","Doral","Doral, FL","city","United States","US","25.8153848 -80.3392221","-80.3392221 25.8153848","-80.41729 -80.3210162 -80.3210162 -80.41729 25.780974 25.780974 25.870313 25.870313"
"x566582456070201345",2015-02-14 12:59:18,"x25073877","realDonaldTrump","""@JohnWeak: I live for every word this man says @business icon @realDonaldTrump: #realestate @business #successfactors @Entrepreneur""","Twitter for Android",133,,,,FALSE,FALSE,21,7,"realestate successfactors",,,,,,,,,,,,,"x96844138 34713362 25073877 34713362 19407053","JohnWeak business realDonaldTrump business Entrepreneur","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/00c39537733fa112.json","Queens","Queens, NY","city","United States","US","40.7719671 -73.8648177","-73.8648177 40.7719671","-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371"
"x565582967427571712",2015-02-11 18:47:42,"x25073877","realDonaldTrump","Entrepreneurs: Listen and learn from others, but make your own decisions. Take responsibility for yourself. It's a very empowering attitude!","Twitter Web Client",140,,,,FALSE,FALSE,290,251,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x567024922992857088",2015-02-15 18:17:31,"x25073877","realDonaldTrump","""@trufacts_101: @realDonaldTrump @fabiolasellsnj ANYTHING WITH THE #TRUMP NAME IS EPIC""  Thanks.","Twitter for Android",96,,,,FALSE,FALSE,39,16,"TRUMP",,,,,,,,,,,,,"x2874466335 25073877 2535984408","trufacts_101 realDonaldTrump fabiolasellsnj","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625244 -73.9750741","-73.9750741 40.7625244","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x565348319841771523",2015-02-11 03:15:17,"x25073877","realDonaldTrump","""@dcfoodsafety: Mr. Trump I am shooting for a Leeza win she had been a class act for many years in the public eye! #celebrityapprentice""","Twitter for Android",136,,,,FALSE,FALSE,74,17,"celebrityapprentice",,,,,,,,,,,,,"x1067172476","dcfoodsafety","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/053ab8e6678199ed.json","Doral","Doral, FL","city","United States","US","25.8153976 -80.339229","-80.339229 25.8153976","-80.41729 -80.3210162 -80.3210162 -80.41729 25.780974 25.780974 25.870313 25.870313"
"x567463836912205824",2015-02-16 23:21:36,"x25073877","realDonaldTrump","""@jwt19723: @realDonaldTrump @YankeeRunnerLV You need to be the President"" Thank you.","Twitter for Android",85,,,,FALSE,FALSE,59,18,,,,,,,,,,,,,,"x2958768023 25073877 2818143486","jwt19723 realDonaldTrump YankeeRunnerLV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7756415 -73.9883369","-73.9883369 40.7756415","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566383686976032768",2015-02-13 23:49:28,"x25073877","realDonaldTrump","""@dawino6260: Donald Trump Rips Media for Scott Walker Investigation: Why Didn’t They Go to Obama’s Schools? http://t.co/Hn5Ztl4bkP""","Twitter for Android",132,,,,FALSE,FALSE,96,121,,,"fb.me/1QnPISYGj","http://t.co/Hn5Ztl4bkP","http://fb.me/1QnPISYGj",,,,,,,,,"x44143714","dawino6260","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624973 -73.9748975","-73.9748975 40.7624973","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566712799817383936",2015-02-14 21:37:15,"x25073877","realDonaldTrump","""@someasianchick: Will you be my valentine @realDonaldTrump ??? Or at least run for president?""","Twitter for Android",95,,,,FALSE,FALSE,93,35,,,,,,,,,,,,,,"x421259428 25073877","someasianchick realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x565419354398158848",2015-02-11 07:57:33,"x25073877","realDonaldTrump","""@nikkoarganese23: @realDonaldTrump you the truth!! I love you""","Twitter for Android",63,,,,FALSE,FALSE,34,16,,,,,,,,,,,,,,"x433739376 25073877","nikkoarganese23 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/053ab8e6678199ed.json","Doral","Doral, FL","city","United States","US","25.8153871 -80.339216","-80.339216 25.8153871","-80.41729 -80.3210162 -80.3210162 -80.41729 25.780974 25.780974 25.870313 25.870313"
"x565342137416691713",2015-02-11 02:50:43,"x25073877","realDonaldTrump","""@VMilaccio: #DonaldTrump was right about #RosieODonnell. She is a no talent loser who deserves her comeuppance. @realDonaldTrump""","Twitter for Android",130,,,,FALSE,FALSE,73,24,"DonaldTrump RosieODonnell",,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/053ab8e6678199ed.json","Doral","Doral, FL","city","United States","US","25.8154268 -80.3392248","-80.3392248 25.8154268","-80.41729 -80.3210162 -80.3210162 -80.41729 25.780974 25.780974 25.870313 25.870313"
"x567005722702278656",2015-02-15 17:01:13,"x25073877","realDonaldTrump","As a former host of Saturday Night Live, I look forward to attending tonight!","Twitter for Android",77,,,,FALSE,FALSE,193,56,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7625357 -73.9750666","-73.9750666 40.7625357","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566710897079750657",2015-02-14 21:29:41,"x25073877","realDonaldTrump","""@MichelleRenee_V: @ApprenticeNBC It MUST be @LeezaGibbons because she is well rounded, hardworking, kind &amp; professional. SHE'S HIRED! 🎉""","Twitter for Android",141,,,,FALSE,FALSE,34,9,,,,,,,,,,,,,,"x3004093998 21920965 36220671","MichelleRenee_V ApprenticeNBC LeezaGibbons","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7648889 -73.9611187","-73.9611187 40.7648889","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x566579569504043008",2015-02-14 12:47:50,"x25073877","realDonaldTrump","""@annabelkarmel: “Without passion you don’t have energy, without energy, you have nothing”  #AKMumpreneur http://t.co/m1drqW37v9""","Twitter for Android",129,,,,FALSE,FALSE,247,218,"AKMumpreneur",,,,,"http://pbs.twimg.com/media/B9uTaBpIUAAVU2h.png","http://t.co/m1drqW37v9","https://twitter.com/annabelkarmel/status/566537408091394049/photo/1","photo","http://pbs.twimg.com/media/B9uTaBpIUAAVU2h.png","http://t.co/m1drqW37v9","https://twitter.com/annabelkarmel/status/566537408091394049/photo/1",,"x31086089","annabelkarmel","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/00c39537733fa112.json","Queens","Queens, NY","city","United States","US","40.7673191 -73.8859624","-73.8859624 40.7673191","-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371"
