"x317871924573245441",2013-03-30 05:32:27,"x25073877","realDonaldTrump","""@FashionArtlady: @realDonaldTrump DT, do you think kids are overmedicated and over diagnosed in the USA?""  Yes!","Twitter for Android",112,,,,FALSE,FALSE,37,47,,,,,,,,,,,,,,"x88405915 25073877","FashionArtlady realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318085997000806400",2013-03-30 19:43:06,"x25073877","realDonaldTrump","We have tremendous economic power over China if our leaders knew how to use it, which they don't! China's economy would collapse without us.","Twitter for iPhone",140,,,,FALSE,FALSE,82,195,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317281823866617856",2013-03-28 14:27:36,"x25073877","realDonaldTrump","@TheMayorMatt My father, Fred C. Trump.","Twitter Web Client",39,"x316966847306149888","x172738068","TheMayorMatt",FALSE,FALSE,3,1,,,,,,,,,,,,,,"x172738068","TheMayorMatt","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317276530231349248",2013-03-28 14:06:34,"x25073877","realDonaldTrump","Rambling and stumbling @hardball_chris is as dumb as a rock!","Twitter Web Client",60,,,,FALSE,FALSE,74,95,,,,,,,,,,,,,,"x742419929178210304","hardball_chris","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317622734882500610",2013-03-29 13:02:15,"x25073877","realDonaldTrump","Please help @autismspeaks with their petition to the White House for a national strategy for the autism epidemic http://t.co/wfD6wmF1uF","Twitter Web Client",135,,,,FALSE,FALSE,94,447,,,"bit.ly/YfQpAX","http://t.co/wfD6wmF1uF","http://bit.ly/YfQpAX",,,,,,,,,"x14266331","autismspeaks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317278844149178368",2013-03-28 14:15:45,"x25073877","realDonaldTrump","""Once you consent to some concession, you can never cancel it and put things back the way they are."" - Howard Hughes","Twitter Web Client",116,,,,FALSE,FALSE,89,204,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317410737771393025",2013-03-28 22:59:51,"x25073877","realDonaldTrump","""@jpressler: I bet Matt Lauer is really grateful for @realDonaldTrump coming to his defense like this."" Unfair story by third rate @NYMag.","Twitter for Android",138,,,,FALSE,FALSE,3,18,,,,,,,,,,,,,,"x25742478 25073877 45564482","jpressler realDonaldTrump NYMag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317220903278764032",2013-03-28 10:25:31,"x25073877","realDonaldTrump","""@coll4734: @realDonaldTrump Run for President and have David as your wing man."" Cute!","Twitter for Android",86,,,,FALSE,FALSE,4,9,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317655713990205440",2013-03-29 15:13:18,"x25073877","realDonaldTrump","Everybody should contribute &amp; fight in the long haul battle against autism.  @autismspeaks","Twitter Web Client",94,,,,FALSE,FALSE,136,270,,,,,,,,,,,,,,"x14266331","autismspeaks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317245864982749184",2013-03-28 12:04:43,"x25073877","realDonaldTrump","""@lucasdowns11: Speaking from a military point of view, I want @realDonaldTrump as my Commander-in-Chief."" Great compliment - thanks!","Twitter for Android",133,,,,FALSE,FALSE,13,14,,,,,,,,,,,,,,"x580738476 25073877","lucasdowns11 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317248500960215041",2013-03-28 12:15:11,"x25073877","realDonaldTrump","""@onakoyaa: If you want to know what it means to have a genuine business mind and attitude, study @realDonaldTrump. Great Man!""","Twitter for Android",127,,,,FALSE,FALSE,14,35,,,,,,,,,,,,,,"x167002770 25073877","onakoyaa realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317227284996186112",2013-03-28 10:50:53,"x25073877","realDonaldTrump","""@conservativeJT: @bluejoni @realDonaldTrump Trump is an American that will pay more taxes in one year than you pay in your entire life.","Twitter for Android",136,,,,FALSE,FALSE,305,561,,,,,,,,,,,,,,"x1247049150 18858470 25073877","conservativeJT bluejoni realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317244697154301952",2013-03-28 12:00:04,"x25073877","realDonaldTrump","Trump Signature mattress is from Serta - the best there is! Thanks","Twitter for Android",66,,,,FALSE,FALSE,30,40,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317279846982094849",2013-03-28 14:19:44,"x25073877","realDonaldTrump","@BigBobScott I will.","Twitter Web Client",20,"x317003731436703744","x45209252","BigBobScott",FALSE,FALSE,3,3,,,,,,,,,,,,,,"x45209252","BigBobScott","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317243927193329665",2013-03-28 11:57:01,"x25073877","realDonaldTrump","""@avedders: @realDonaldTrump you're the man! You should run for president!"" Thanks!","Twitter for Android",83,,,,FALSE,FALSE,39,17,,,,,,,,,,,,,,"x622036243 25073877","avedders realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317407136621666304",2013-03-28 22:45:33,"x25073877","realDonaldTrump","We blow up the famous Blue Monster at Trump National Doral on.Monday in order to build a spectacular new, bigger, and better Blue Monster!","Twitter for Android",138,,,,FALSE,FALSE,29,52,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318076170862215168",2013-03-30 19:04:03,"x25073877","realDonaldTrump","""@thejbrain: @realDonaldTrump Very well said. The United States needs people like you to show what truly leadership means!"" So true!","Twitter for Android",132,,,,FALSE,FALSE,12,17,,,,,,,,,,,,,,"x77977360 25073877","thejbrain realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317368642734018560",2013-03-28 20:12:35,"x25073877","realDonaldTrump","@NYMag - New York Magazine sucks - lifeless and dead - one of the most boring out there. Get it now, it won't last long!","Twitter for Android",120,,"x45564482","NYMag",FALSE,FALSE,4,15,,,,,,,,,,,,,,"x45564482","NYMag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317678394982666242",2013-03-29 16:43:26,"x25073877","realDonaldTrump","Wisdom comes as a result of both experience and knowledge. It's something you can't teach someone else--you have to achieve it on your own.","Twitter Web Client",139,,,,FALSE,FALSE,222,617,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317372630384656384",2013-03-28 20:28:26,"x25073877","realDonaldTrump","""@elisa_oggero: @realDonaldTrump late show Was great!! We all enjoy it!"" Thanks!","Twitter for Android",80,,,,FALSE,FALSE,6,4,,,,,,,,,,,,,,"x1055059040 25073877","elisa_oggero realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317376897862479872",2013-03-28 20:45:23,"x25073877","realDonaldTrump","""@DMBGreySt: @realDonaldTrump @NYMag agreed. I won't be renewing. I got back issues that are paper weights."" Bad people, false writing!","Twitter for Android",135,,,,FALSE,FALSE,7,15,,,,,,,,,,,,,,"x56180644 25073877 45564482","DMBGreySt realDonaldTrump NYMag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317228622530363392",2013-03-28 10:56:12,"x25073877","realDonaldTrump","""@MemeFYG8: @realDonaldTrump You're inteligent, awesone and honest! you are my idol!:')""  Thanks!","Twitter for Android",97,,,,FALSE,FALSE,5,9,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317227678254129152",2013-03-28 10:52:26,"x25073877","realDonaldTrump","""@DoctorEdsMom: @realDonaldTrump Just watched You on Letterman. You were Brilliant! Such a well-fed brain. I enjoyed You","Twitter for Android",120,,,,FALSE,FALSE,1,5,,,,,,,,,,,,,,"x1308643904 25073877","DoctorEdsMom realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318547019146878978",2013-04-01 02:15:02,"x25073877","realDonaldTrump",".@THEGaryBusey and one of his Busey-isms:  “Art is only the search, it is not the final form.” #CelebApprentice","Twitter Web Client",111,,,,FALSE,FALSE,37,50,"CelebApprentice",,,,,,,,,,,,,"x114885858","THEGaryBusey","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317228449943138304",2013-03-28 10:55:30,"x25073877","realDonaldTrump","""@CherylGravino: @realDonaldTrump I wish you had run for president! You are a very smart man!"" Thanks Cheryl!","Twitter for Android",109,,,,FALSE,FALSE,10,8,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317229945413857281",2013-03-28 11:01:27,"x25073877","realDonaldTrump","""@WORLD_KIDS: @realDonaldTrump are your sold at .@walmart? .@akmackey""  MACY'S!","Twitter for Android",79,,,,FALSE,FALSE,2,2,,,,,,,,,,,,,,"x107183932 25073877 17137891 59869078","WORLD_KIDS realDonaldTrump Walmart akmackey","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317966371520671746",2013-03-30 11:47:45,"x25073877","realDonaldTrump","""@kaiser1859: @realDonaldTrump what is the solution Mr Trump?"" LEADERSHIP!","Twitter for Android",74,,,,FALSE,FALSE,23,37,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317222357422993408",2013-03-28 10:31:18,"x25073877","realDonaldTrump","""@jevonk: @realDonaldTrump I thought you did a great job with Letterman."" Thanks Jevon!","Twitter for Android",87,,,,FALSE,FALSE,2,4,,,,,,,,,,,,,,"x172445547 25073877","jevonk realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317225003710025728",2013-03-28 10:41:49,"x25073877","realDonaldTrump","""@FCVladJoseph: @realDonaldTrump: You forgot to mention that you're going into the WWE Hall of Fame.""","Twitter for Android",101,,,,FALSE,FALSE,9,10,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317223051156656128",2013-03-28 10:34:03,"x25073877","realDonaldTrump","""@Hoggoblin34: @realDonaldTrump Great job on Letterman. I have always been a big admirer of yours."" Thanks Jim!","Twitter for Android",111,,,,FALSE,FALSE,2,2,,,,,,,,,,,,,,"x68880928 25073877","Hoggoblin34 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317377116935176192",2013-03-28 20:46:15,"x25073877","realDonaldTrump","""@KevinGSmithJr: .@realDonaldTrump - I often times don't agree with you politically, but I enjoyed your Interview on Letterman. Thanks!","Twitter for Android",135,,,,FALSE,FALSE,8,6,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318543529485934594",2013-04-01 02:01:10,"x25073877","realDonaldTrump","Are people really afraid of @OMAROSA Would you be? #CelebApprentice","Twitter Web Client",67,,,,FALSE,FALSE,9,27,"CelebApprentice",,,,,,,,,,,,,"x16799621","OMAROSA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317282932945453057",2013-03-28 14:32:00,"x25073877","realDonaldTrump","@maffucci93 True and thanks.","Twitter Web Client",28,"x316948851560964097","x504080399","maffucci93",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x504080399","maffucci93","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317932478444761088",2013-03-30 09:33:04,"x25073877","realDonaldTrump","""@tonyantoine321: @realDonaldTrump Great advice. Yesterday, I listened to your audio book ""Think Big"" for the 2nd Time."" Great!","Twitter for Android",127,,,,FALSE,FALSE,11,14,,,,,,,,,,,,,,"x33984091 25073877","tonyantoine321 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317320101470801921",2013-03-28 16:59:42,"x25073877","realDonaldTrump","...At the same time, go through a worst-case scenario but keep it short.  Focus on your goal—look at the solution, not the problem.","Twitter Web Client",131,,,,FALSE,FALSE,132,264,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317225139106369536",2013-03-28 10:42:21,"x25073877","realDonaldTrump","""@MichaelScarbrou: @realDonaldTrump Good Job Donald. I'll call NBC a see if they'll giv you Leno's spot..lol""","Twitter for Android",109,,,,FALSE,FALSE,7,10,,,,,,,,,,,,,,"x425061632 25073877","MichaelScarbrou realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318544375791616000",2013-04-01 02:04:32,"x25073877","realDonaldTrump","Read about how this hotel came into being in my book “Never Give Up”—it’s quite a story. #CelebApprentice @TrumpNewYork","Twitter Web Client",119,,,,FALSE,FALSE,12,17,"CelebApprentice",,,,,,,,,,,,,"x184890642","TrumpNewYork","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317319930078961664",2013-03-28 16:59:01,"x25073877","realDonaldTrump","Practice positive thinking—this will keep you focused while weeding out anything that is unnecessary, negative or detrimental...","Twitter Web Client",128,,,,FALSE,FALSE,199,471,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317752297574760448",2013-03-29 21:37:05,"x25073877","realDonaldTrump","""@nikkio: @realDonaldTrump Just read book ""Contagious, why things catch on"" - reminded me of u --ur one of a kind! :)""   Thank you!","Twitter for Android",131,,,,FALSE,FALSE,10,14,,,,,,,,,,,,,,"x6285862 25073877","nikkio realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317223952319647744",2013-03-28 10:37:38,"x25073877","realDonaldTrump","""@lizzyOconnor: @realDonaldTrump is just amazing, made my night watching him on letterman ! #trumpnationaldoral !!""  Thanks Lizzy!","Twitter for Android",130,,,,FALSE,FALSE,2,2,"trumpnationaldoral",,,,,,,,,,,,,"x31516856 25073877","lizzyOconnor realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318117211665469441",2013-03-30 21:47:08,"x25073877","realDonaldTrump","Major article in New York Times today discusses the cost of environmental damage in China and how it is RAPIDLY GROWNG! Rest of World pays.","Twitter for Android",139,,,,FALSE,FALSE,30,97,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318458468774342656",2013-03-31 20:23:10,"x25073877","realDonaldTrump","I hope everyone, or rather almost everyone, had a GREAT EASTER! We need our leaders to make great and wise decisions in these troubled times","Twitter for Android",140,,,,FALSE,FALSE,129,201,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317222892683288576",2013-03-28 10:33:25,"x25073877","realDonaldTrump","""@CarmineMig21: @realDonaldTrump u were great""   Thanks Carmine!","Twitter for Android",64,,,,FALSE,FALSE,1,2,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317408620683853824",2013-03-28 22:51:26,"x25073877","realDonaldTrump","""@Benhrysack: @realDonaldTrump you were awesome on late show!""   Very true - thanks!","Twitter for Android",84,,,,FALSE,FALSE,7,11,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317223699482808320",2013-03-28 10:36:38,"x25073877","realDonaldTrump","""@Greener17wing: @realDonaldTrump ya hit it out of the park. #preztrump from a Canadian #yourhired""  Thanks!","Twitter for Android",108,,,,FALSE,FALSE,2,1,"preztrump yourhired",,,,,,,,,,,,,"x39070226 25073877","Greener17wing realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317243803427803136",2013-03-28 11:56:31,"x25073877","realDonaldTrump","""@JOECIOLFI: @realDonaldTrump worked @ theBrick here in Canada 15 years sleep on the Trump mattress, taught 1000's to sell it. Fav mattress.","Twitter for Android",140,,,,FALSE,FALSE,4,3,,,,,,,,,,,,,,"x109964775 25073877","JOECIOLFI realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317225300712910848",2013-03-28 10:43:00,"x25073877","realDonaldTrump","""@golf4oregod: @realDonaldTrump great job on Letterman."" Thanks!","Twitter for Android",64,,,,FALSE,FALSE,5,6,,,,,,,,,,,,,,"x634916873 25073877","golf4oregod realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317930391728160768",2013-03-30 09:24:46,"x25073877","realDonaldTrump","@gramma421   Not recent, long term support for the autism community.","Twitter for Android",68,"x317923106134056960","x936622596","gramma421",FALSE,FALSE,6,4,,,,,,,,,,,,,,"x936622596","gramma421","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317820082824818688",2013-03-30 02:06:27,"x25073877","realDonaldTrump","@GenaLeeNolin  Thank you GLN!","Twitter for Android",29,,"x68900921","GenaLeeNolin",FALSE,FALSE,0,2,,,,,,,,,,,,,,"x68900921","GenaLeeNolin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317965135283093504",2013-03-30 11:42:50,"x25073877","realDonaldTrump","What do we get from our economic competitor South Korea for the tremendous cost of protecting them from North Korea? - NOTHING!","Twitter for Android",127,,,,FALSE,FALSE,78,265,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317245973275488257",2013-03-28 12:05:08,"x25073877","realDonaldTrump","""@ChayaLa: @realDonaldTrump Trump for President 2016! #weneedyou""  Thanks!","Twitter for Android",74,,,,FALSE,FALSE,22,25,"weneedyou",,,,,,,,,,,,,"x27536832 25073877","ChayaLa realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317372397856649217",2013-03-28 20:27:30,"x25073877","realDonaldTrump","""@ForexBoxusd: @realDonaldTrump Mr. Trump, Class-Act @Late_Show you are a one of an kind classic! #trumpforpresident.""  Thanks!","Twitter for Android",127,,,,FALSE,FALSE,6,8,"trumpforpresident",,,,,,,,,,,,,"x326235276 25073877 1455783554","ForexBoxusd realDonaldTrump Late_Show","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317354294661767168",2013-03-28 19:15:34,"x25073877","realDonaldTrump","Thanks for all the nice comments about the @Late_Show last night. I enjoyed it and David enjoyed the ratings.
  http://t.co/32Ygc2ACa9","Twitter Web Client",134,,,,FALSE,FALSE,27,22,,,"bit.ly/10hs52X","http://t.co/32Ygc2ACa9","http://bit.ly/10hs52X",,,,,,,,,"x1455783554","Late_Show","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318544526438453250",2013-04-01 02:05:08,"x25073877","realDonaldTrump",".@piersmorgan is back! Did I see @OMAROSA wince? #CelebApprentice","Twitter Web Client",65,,,,FALSE,FALSE,37,36,"CelebApprentice",,,,,,,,,,,,,"x216299334 16799621","piersmorgan OMAROSA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317229362590150656",2013-03-28 10:59:08,"x25073877","realDonaldTrump","""@randycoggins: @realDonaldTrump my dad is a pastor here in lakeland, FL at bridge of hope.. Always wears a trump tie!! #success Great!","Twitter for Android",135,,,,FALSE,FALSE,3,5,"success",,,,,,,,,,,,,"x46726312 25073877","randycoggins realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317411644743487488",2013-03-28 23:03:27,"x25073877","realDonaldTrump","""@HeatherMama3: I watched the @realDonaldTrump on #Letterman Great interview, this man knows how its done. Pure class! He has my vote.","Twitter for Android",134,,,,FALSE,FALSE,9,25,"Letterman",,,,,,,,,,,,,"x464133205 25073877","HeatherMama3 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318123317083127808",2013-03-30 22:11:23,"x25073877","realDonaldTrump","Have a GREAT EASTER, I love you all!","Twitter for Android",36,,,,FALSE,FALSE,340,397,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318122658745159680",2013-03-30 22:08:46,"x25073877","realDonaldTrump","No, I'm saying that the World is paying the price for China's pollution while they make a fortune with their dirty factories! Very sad.","Twitter for Android",135,,,,FALSE,FALSE,100,219,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317870900622004225",2013-03-30 05:28:23,"x25073877","realDonaldTrump","""@violaC72: @realDonaldTrump sir, the autism community thanks you for your support!! #autismspeaks""","Twitter for Android",99,,,,FALSE,FALSE,26,49,"autismspeaks",,,,,,,,,,,,,"x4714336992 25073877","violac72 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317936116428840960",2013-03-30 09:47:31,"x25073877","realDonaldTrump","""@Thaddalicious: @realDonaldTrump should be president, he knows what he is talking about #rolemodel""  Thank you!","Twitter for Android",112,,,,FALSE,FALSE,20,30,"rolemodel",,,,,,,,,,,,,"x277780486 25073877","Thaddalicious realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318455106993524737",2013-03-31 20:09:48,"x25073877","realDonaldTrump","BIG NIGHT on Celebrity Apprentice tonight. IMPORTANT, starts at 10 P.M. as scheduled but NBC just increased all future episodes to 2 hours!","Twitter for Android",139,,,,FALSE,FALSE,26,36,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317411449175678978",2013-03-28 23:02:41,"x25073877","realDonaldTrump","""@TwitOvershare: “@koznneffect: @realDonaldTrump mr trump, you are a brilliant man!”  I agree, but thanks!","Twitter for Android",106,,,,FALSE,FALSE,11,17,,,,,,,,,,,,,,"x523564772 480632296 25073877","TwitOvershare koznneffect realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317409528352219136",2013-03-28 22:55:03,"x25073877","realDonaldTrump","""@JaySuch: Hey @realDonaldTrump. My 8 year old needs to do a book report on a bad person. We picked you.""  A great subject, should get an A.","Twitter for Android",140,,,,FALSE,FALSE,457,422,,,,,,,,,,,,,,"x217435419 25073877","JaySuch realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317342730466516993",2013-03-28 18:29:37,"x25073877","realDonaldTrump","Terrible economic numbers released today. US GDP only grew 0.4% during Oct-Dec 2012 quarter http://t.co/i8pTLtCMf3 Great news for China.","Twitter Web Client",136,,,,FALSE,FALSE,17,93,,,"apne.ws/14ygiV4","http://t.co/i8pTLtCMf3","http://apne.ws/14ygiV4",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317223247127126017",2013-03-28 10:34:50,"x25073877","realDonaldTrump","""@thatboyred: @realDonaldTrump you did awesome! Always shooting and keeping letterman away from attacking the GOP and joking on you. Great!","Twitter for Android",139,,,,FALSE,FALSE,6,6,,,,,,,,,,,,,,"x33252521 25073877","thatboyred realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317226585520476160",2013-03-28 10:48:06,"x25073877","realDonaldTrump","""@Tid4Prez: @realDonaldTrump this interview made you look down to earth. Romney should have done Letterman.""","Twitter for Android",108,,,,FALSE,FALSE,2,8,,,,,,,,,,,,,,"x2298107635 25073877","Tid4Prez realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317247479793995776",2013-03-28 12:11:08,"x25073877","realDonaldTrump","""@pdattolo79: @realDonaldTrump was amazing on Letterman. When are you officially going to announce you are running for President in 2016?","Twitter for Android",137,,,,FALSE,FALSE,17,21,,,,,,,,,,,,,,"x163604222 25073877","pdattolo79 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317679210602827777",2013-03-29 16:46:40,"x25073877","realDonaldTrump","Achievers go for the challenge, so the next deal is what they're thinking about. They have an obligation to best themselves.","Twitter Web Client",124,,,,FALSE,FALSE,149,282,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317231920176066560",2013-03-28 11:09:18,"x25073877","realDonaldTrump","""@Nnamdos: If you want to know what it means to have a genuine business mind and attitude, study @realDonaldTrump."" Thanks!","Twitter for Android",123,,,,FALSE,FALSE,11,29,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317350630182227968",2013-03-28 19:01:00,"x25073877","realDonaldTrump","Employees of @NYMag should have their resumes updated. It is very boring &amp; will die in the near future. How much are they losing now?","Twitter Web Client",137,,,,FALSE,FALSE,35,43,,,,,,,,,,,,,,"x45564482","NYMag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317222555847127040",2013-03-28 10:32:05,"x25073877","realDonaldTrump","""@akmackey: @realDonaldTrump You did great Mr Trump! Wife and I watched. Loved your Walmart answer."" Thanks!","Twitter for Android",108,,,,FALSE,FALSE,0,2,,,,,,,,,,,,,,"x59869078 25073877","akmackey realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318113046822273027",2013-03-30 21:30:35,"x25073877","realDonaldTrump","China is the biggest environmental polluter in the World, by far. They do nothing to clean up their factories and laugh at our stupidity!","Twitter for Android",137,,,,FALSE,FALSE,94,285,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317231752554901506",2013-03-28 11:08:38,"x25073877","realDonaldTrump","""@brandonzappi: @realDonaldTrump Trump for president 2016, this country needs a different kind of change""  Thanks!","Twitter for Android",114,,,,FALSE,FALSE,22,35,,,,,,,,,,,,,,"x1307881626 25073877","brandonzappi realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x318543698084372481",2013-04-01 02:01:50,"x25073877","realDonaldTrump",".@claudiajordan’s judgment wasn’t the best in who she chose to come back to the boardroom—that was her demise. #CelebApprentice","Twitter Web Client",127,,,,FALSE,FALSE,5,11,"CelebApprentice",,,,,,,,,,,,,"x24332709","claudiajordan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x317668281945309184",2013-03-29 16:03:15,"x25073877","realDonaldTrump","This week’s All-Star Celebrity @ApprenticeNBC features another memorable Board Room rumble between @piersmorgan &amp; @OMAROSA.","Twitter Web Client",127,,,,FALSE,FALSE,17,28,,,,,,,,,,,,,,"x21920965 216299334 16799621","ApprenticeNBC piersmorgan OMAROSA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
