"x406732995849359360",2013-11-30 10:34:37,"x25073877","realDonaldTrump","""@windwatchorg: No more wind turbines, county tells province:Wind farm developers should look elsewhere than Duffe... http://t.co/pfhr3OEB4f","Twitter for Android",140,,,,FALSE,FALSE,9,9,,,"bit.ly/1ilEHVd","http://t.co/pfhr3OEB4f","http://bit.ly/1ilEHVd",,,,,,,,,"x19776476","windwatchorg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x406729452329373696",2013-11-30 10:20:32,"x25073877","realDonaldTrump","""@SOS2day: Guilty plea in bird deaths at wind farms a first - New York News http://t.co/6kQcclnWxU"" @AlexSalmond @aberdeenshire","Twitter for Android",127,,,,FALSE,FALSE,14,18,,,"myfoxny.com/story/24050658…","http://t.co/6kQcclnWxU","http://www.myfoxny.com/story/24050658/guilty-plea-in-bird-deaths-at-wind-farms-a-first#.UpmMWZcYHe9.twitter",,,,,,,,,"x140083864 236786367 20442387","SOS2day AlexSalmond Aberdeenshire","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374120122778386432",2013-09-01 10:42:42,"x25073877","realDonaldTrump","@BrandiHarmon   Good luck.","Twitter for Android",26,"x374069711673122816","x21910753","BrandiHarmon",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x21910753","BrandiHarmon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374983974289801216",2013-09-03 19:55:20,"x25073877","realDonaldTrump","Elections have consequences. Obama just published “final regulations for ObamaCare’s individual mandate” http://t.co/zMBx554xdt Enjoy!","Twitter Web Client",134,,,,FALSE,FALSE,27,70,,,"onforb.es/1a3Grv4","http://t.co/zMBx554xdt","http://onforb.es/1a3Grv4",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374955998576136192",2013-09-03 18:04:11,"x25073877","realDonaldTrump","Enjoy the ratings of President Obama. http://t.co/Gx7AvfroA6","Facebook",60,,,,FALSE,FALSE,77,118,,,"fb.me/Umbca9zL","http://t.co/Gx7AvfroA6","http://fb.me/Umbca9zL",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375073730105733120",2013-09-04 01:52:00,"x25073877","realDonaldTrump","The great GENERALS MacArthur and Patton, real leaders and fighters, are spinning in their graves as we give Syria info &amp; time to prepare.","Twitter for Android",141,,,,FALSE,FALSE,168,329,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375291615423643648",2013-09-04 16:17:48,"x25073877","realDonaldTrump","Congratulations to @PiersMorgan on winning @BritishGQ TV Personality Of The Year. Piers deserves his success!","Twitter Web Client",109,,,,FALSE,FALSE,32,47,,,,,,,,,,,,,,"x216299334 33900164","piersmorgan BritishGQ","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373562973039902720",2013-08-30 21:48:47,"x25073877","realDonaldTrump","""@Joe1sPro: @realDonaldTrump the president of Syria is killing people inhumanly""  But the so called ""rebels"" may be just as bad (or worse)!","Twitter for Android",139,,,,FALSE,FALSE,105,90,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374856482535538688",2013-09-03 11:28:44,"x25073877","realDonaldTrump","President Obama's ""Arab Spring"" is not looking so good right now!","Twitter for Android",65,,,,FALSE,FALSE,52,111,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374358923618578432",2013-09-02 02:31:37,"x25073877","realDonaldTrump","""@libertybellskp: @realDonaldTrump That's the plan. Have you ever seen such a clueless leader in all your life? I am stunned daily.""","Twitter for Android",132,,,,FALSE,FALSE,65,101,,,,,,,,,,,,,,"x163249730 25073877","libertybellskp realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374872460010991616",2013-09-03 12:32:13,"x25073877","realDonaldTrump","""@thobane63: @realDonaldTrump why the hell are you always criticising Obama""  Because he is doing a terrible, in fact embarrassing, job!","Twitter for Android",136,,,,FALSE,FALSE,172,172,,,,,,,,,,,,,,"x1317083358 25073877","thobane63 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375078830366814208",2013-09-04 02:12:16,"x25073877","realDonaldTrump","For all of those fools that want to attack Syria, the U.S.has lost the vital element of surprise-so stupid-could be a disaster!","Twitter for Android",127,,,,FALSE,FALSE,357,637,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375070513565274112",2013-09-04 01:39:13,"x25073877","realDonaldTrump","""@jvmesb: @realDonaldTrump is the kind of president we need!""  True!","Twitter for Android",68,,,,FALSE,FALSE,30,26,,,,,,,,,,,,,,"x329853679 25073877","jvmesb realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375002156568694784",2013-09-03 21:07:35,"x25073877","realDonaldTrump","From the great author of Rich Dad, Poor Dad-- Robert Kiyosaki-- here is a very nice article. http://t.co/QbkwrUdW6z","Facebook",115,,,,FALSE,FALSE,72,50,,,"fb.me/2pYzDoIrG","http://t.co/QbkwrUdW6z","http://fb.me/2pYzDoIrG",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375250794657767424",2013-09-04 13:35:35,"x25073877","realDonaldTrump","@golflessondubai Soon.","Twitter Web Client",22,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374125569946177536",2013-09-01 11:04:21,"x25073877","realDonaldTrump","""@imanthonyholmes: I've always looked up to @realDonaldTrump. Business and Politics! He's the man!""  Thank you!","Twitter for Android",111,,,,FALSE,FALSE,20,14,,,,,,,,,,,,,,"x126412061 25073877","imanthonyholmes realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375072117068668928",2013-09-04 01:45:35,"x25073877","realDonaldTrump","""@BigSexyBDAvis: @realDonaldTrump mr trump would attack Syria or no?""  No, lets make our country great again as they fight their war!","Twitter for Android",133,,,,FALSE,FALSE,418,561,,,,,,,,,,,,,,"x803813714 25073877","BigSexyBDAvis realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374354821698318336",2013-09-02 02:15:19,"x25073877","realDonaldTrump","The Arab League stated that it wants nothing to do with an attack on Syria, but they want us to attack.Are our leaders insane or just stupid","Twitter for Android",140,,,,FALSE,FALSE,359,611,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374121792681811968",2013-09-01 10:49:20,"x25073877","realDonaldTrump","""@Illuminati6sep: @realDonaldTrump , you should be President . Save America""  Thank you!","Twitter for Android",88,,,,FALSE,FALSE,29,32,,,,,,,,,,,,,,"x1453197936 25073877","Illuminati6sep realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375250982667436033",2013-09-04 13:36:20,"x25073877","realDonaldTrump","@LadyJelenaxoxo  Thanks.","Twitter Web Client",24,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374980552677285888",2013-09-03 19:41:45,"x25073877","realDonaldTrump","How can General Martin Dempsey tell Obama that delaying the Syria bombardment will have no consequences? He is no Patton or MacArthur.","Twitter Web Client",134,,,,FALSE,FALSE,77,116,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373736312979070976",2013-08-31 09:17:35,"x25073877","realDonaldTrump","Syria has prepared for an attack based on all of our ""talk"" - they have moved targeted ammunition and supplies to new locations.Amazing!","Twitter for Android",136,,,,FALSE,FALSE,54,135,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374681201552158721",2013-09-02 23:52:14,"x25073877","realDonaldTrump","""@JamieeMingg: @realDonaldTrump I LOVE YOU DJT SR FOR PRESIDENT 2016!!!!!!!!!!!!!!"" Thanks!","Twitter for Android",91,,,,FALSE,FALSE,18,16,,,,,,,,,,,,,,"x113275083 25073877","JamieeMingg realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374119353085857792",2013-09-01 10:39:39,"x25073877","realDonaldTrump","@BBPACK  You have real talent!","Twitter for Android",30,"x374079142297612288","x864349746","BBPACK",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x864349746","BBPACK","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374678143631884288",2013-09-02 23:40:05,"x25073877","realDonaldTrump","""@LucyInTheSky61: @realDonaldTrump @53andlex Agree completely!! Mr. Trump for President!""  Thanks!","Twitter for Android",98,,,,FALSE,FALSE,13,12,,,,,,,,,,,,,,"x1708104732 25073877 278510141","LucyInTheSky61 realDonaldTrump 53andlex","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373745879846748160",2013-08-31 09:55:36,"x25073877","realDonaldTrump","@AveyahDoesWatch   Thank you.","Twitter for Android",29,"x373745496415674368","x142775388","AnonDoesWatch",FALSE,FALSE,264,42,,,,,,,,,,,,,,"x825910887018065921","AveyahDoesWatch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373736898558459904",2013-08-31 09:19:54,"x25073877","realDonaldTrump","""@JSDub901: @realDonaldTrump may be many things, but one thing he is, is right. #tellsitlikeitis"" Thank you (sort of).","Twitter for Android",118,,,,FALSE,FALSE,13,10,"tellsitlikeitis",,,,,,,,,,,,,"x360960430 25073877","JSDub901 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373741348828221440",2013-08-31 09:37:35,"x25073877","realDonaldTrump","Obama now just wants to save face, Russia is now telling him ""don't do it"". He waited too long and the other side is much better prepared.","Twitter for Android",138,,,,FALSE,FALSE,53,129,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373562084774400000",2013-08-30 21:45:16,"x25073877","realDonaldTrump","""@kingsfansouth: @realDonaldTrump I usually agree with you, not tonight. Stop criticizing The President.""I will when he makes good decisions","Twitter for Android",140,,,,FALSE,FALSE,33,47,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375070157108178944",2013-09-04 01:37:48,"x25073877","realDonaldTrump","""@twittahmachine0: @realDonaldTrump mr trump for president""  Thank you!","Twitter for Android",71,,,,FALSE,FALSE,19,14,,,,,,,,,,,,,,"x1634040794 25073877","twittahmachine0 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374123730462851072",2013-09-01 10:57:02,"x25073877","realDonaldTrump","It is truly amateur hour at the White House - and this is why we should not be doing the ""war thing"" right now!","Twitter for Android",111,,,,FALSE,FALSE,1432,1603,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374122444204023808",2013-09-01 10:51:56,"x25073877","realDonaldTrump","@akmackey   So true!","Twitter for Android",20,"x374061432029339648","x59869078","akmackey",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x59869078","akmackey","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375070753387184128",2013-09-04 01:40:10,"x25073877","realDonaldTrump","""@NattieBright: @realDonaldTrump If u r so disappointed at Obama why don't u run for president in 2016!""  Watch!","Twitter for Android",112,,,,FALSE,FALSE,48,48,,,,,,,,,,,,,,"x1578835063 25073877","NattieBright realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374119714009915392",2013-09-01 10:41:05,"x25073877","realDonaldTrump","""@Timi_fel: @realDonaldTrump You always have something negative to say about Obama ,dont you?""  Yes!","Twitter for Android",100,,,,FALSE,FALSE,91,61,,,,,,,,,,,,,,"x108741439 25073877","Timi_fel realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374713012877524992",2013-09-03 01:58:38,"x25073877","realDonaldTrump","Think of it, the Arab League doesn't want to get involved with Syria - but they want us to do their dirty work. How stupid!","Twitter for Android",123,,,,FALSE,FALSE,3199,2367,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374123941788647424",2013-09-01 10:57:53,"x25073877","realDonaldTrump","""@rick_huebner: @realDonaldTrump My son Joey survived leukemia. He is is now 13. Thank you Make-a-Wish and NCCF for everything they did.""","Twitter for Android",137,,,,FALSE,FALSE,18,17,,,,,,,,,,,,,,"x71134674 25073877","rick_huebner realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373775742951489536",2013-08-31 11:54:16,"x25073877","realDonaldTrump","""@danconiapm: @realDonaldTrump he's no Churchill.""   He might not even be Jimmy Carter!","Twitter for Android",87,,,,FALSE,FALSE,24,28,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373581528405905408",2013-08-30 23:02:31,"x25073877","realDonaldTrump","The President must get Congressional approval before attacking Syria-big mistake if he does not!","Twitter for Android",96,,,,FALSE,FALSE,21457,33277,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374683833456922624",2013-09-03 00:02:41,"x25073877","realDonaldTrump","""@pantysoaker420: @realDonaldTrump @schulesix3 @JamesFrancoTV james franco is prettier than donald trump"" But I get better ratings!","Twitter for Android",131,,,,FALSE,FALSE,27,30,,,,,,,,,,,,,,"x345573213 25073877 235722009","pantysoaker420 realDonaldTrump schulesix3","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374118422613094400",2013-09-01 10:35:57,"x25073877","realDonaldTrump","@TheGrumpyHusky  Happy birthday.","Twitter for Android",32,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,"x3240122921","TheGrumpyHusky","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373745497930207232",2013-08-31 09:54:05,"x25073877","realDonaldTrump","""@jayneg53: @realDonaldTrump can't say Obama doesn't know how to throw a polite war!""  General Patton would not be happy right now!","Twitter for Android",131,,,,FALSE,FALSE,26,24,,,,,,,,,,,,,,"x491421978 25073877","jayneg53 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373776483996942336",2013-08-31 11:57:12,"x25073877","realDonaldTrump","""@iRazaAliShah: @realDonaldTrump - Donald you are anti-Obama no matter what Obama does, you will take the opposite view.  WRONG-all on merit","Twitter for Android",140,,,,FALSE,FALSE,26,34,,,,,,,,,,,,,,"x226203928 25073877","iRazaAliShah realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374358182938030080",2013-09-02 02:28:40,"x25073877","realDonaldTrump","""@SwagDaddyYol0: Why isn't @realDonaldTrump president instead of Obama ??""  That is truly a good question!","Twitter for Android",106,,,,FALSE,FALSE,70,70,,,,,,,,,,,,,,"x1106892373 25073877","SwagDaddyYol0 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374361164547100672",2013-09-02 02:40:31,"x25073877","realDonaldTrump","In war, the elememt of surprise is sooooo important.What the hell is Obama doing.","Twitter for Android",81,,,,FALSE,FALSE,395,543,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373774502809075713",2013-08-31 11:49:20,"x25073877","realDonaldTrump","""@PolitixChick: Just from reading his tweets, it seems like @realDonaldTrump could run our country much better than our President right now.","Twitter for Android",140,,,,FALSE,FALSE,55,59,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375071305311473664",2013-09-04 01:42:22,"x25073877","realDonaldTrump","""@DavidAGoodman: @realDonaldTrump:How can General Dempsey tell Obama delaying Syria bombardment will have no consequences?  He's no Patton!","Twitter for Android",139,,,,FALSE,FALSE,9,23,,,,,,,,,,,,,,"x66814204 25073877","DavidAGoodman realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373578661343272960",2013-08-30 22:51:08,"x25073877","realDonaldTrump","""@cadams2513: @realDonaldTrump if trump was POTUS we would have all the money we need! #trump 2016""   That's true!","Twitter for Android",114,,,,FALSE,FALSE,20,30,"trump",,,,,,,,,,,,,"x776851699 25073877","cadams2513 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374678039223099392",2013-09-02 23:39:40,"x25073877","realDonaldTrump","""@EwudziYamoah: @realDonaldTrump Glad to find you thank you for your philanthropic work,""  Thank you!","Twitter for Android",101,,,,FALSE,FALSE,2,7,,,,,,,,,,,,,,"x229530398 25073877","EwudziYamoah realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375075774644363264",2013-09-04 02:00:07,"x25073877","realDonaldTrump","What I am saying is stay out of Syria.","Twitter for Android",38,,,,FALSE,FALSE,13101,16753,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375071413465784320",2013-09-04 01:42:48,"x25073877","realDonaldTrump","""@BattoulShamsi: @realDonaldTrump I just love ur way of thinking and analyzing things, 2 the point.""Thanks.","Twitter for Android",107,,,,FALSE,FALSE,6,7,,,,,,,,,,,,,,"x246238218 25073877","BattoulShamsi realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374017192142323713",2013-09-01 03:53:42,"x25073877","realDonaldTrump","@DanShrigley Thank you.","Twitter for Android",23,"x374005181953744896","x574203272","DanShrigley",FALSE,FALSE,4,6,,,,,,,,,,,,,,"x574203272","DanShrigley","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373743866538901504",2013-08-31 09:47:36,"x25073877","realDonaldTrump","""@JesseNicholas13: @realDonaldTrump I'm scared for my future.""  You should be!","Twitter for Android",78,,,,FALSE,FALSE,28,30,,,,,,,,,,,,,,"x143782771 25073877","JesseNicholas13 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373739767323951104",2013-08-31 09:31:18,"x25073877","realDonaldTrump","Who are our generals that are allowing this fiasco to happen right before our eyes. Call it the ""PLENTY OF NOTICE WAR""","Twitter for Android",118,,,,FALSE,FALSE,62,141,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373743492151136256",2013-08-31 09:46:07,"x25073877","realDonaldTrump","Be prepared, there is a small chance that our horrendous leadership could unknowingly lead us into World War III.","Twitter for Android",113,,,,FALSE,FALSE,144120,192697,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374356124583342080",2013-09-02 02:20:29,"x25073877","realDonaldTrump","Why isn't the Arab League paying for everything and sending troops? They want us to do their dirty work with no involvement by themselves!","Twitter for Android",138,,,,FALSE,FALSE,113,268,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374661005596692480",2013-09-02 22:31:59,"x25073877","realDonaldTrump","""@schulesix3: Roast of @JamesFrancoTV will be the best one since @realDonaldTrump""  OK, as long as mine remains number one!","Twitter for Android",123,,,,FALSE,FALSE,8,16,,,,,,,,,,,,,,"x235722009 25073877","schulesix3 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373747038938480641",2013-08-31 10:00:12,"x25073877","realDonaldTrump","Did anyone notice that Obama failed to get a coalition of other countries to go along with us. He couldn't even get Britain! NO LEADERSHIP.","Twitter for Android",139,,,,FALSE,FALSE,162,350,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374701187440050176",2013-09-03 01:11:39,"x25073877","realDonaldTrump","Our country is looking very bad right now!","Twitter for Android",42,,,,FALSE,FALSE,244,433,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375079451404828672",2013-09-04 02:14:44,"x25073877","realDonaldTrump","""@atkins4: @realDonaldTrump you realize that is what Iran wants, dont you?"" You beat Iran in a much different fashion-not through Syria!","Twitter for Android",136,,,,FALSE,FALSE,16,25,,,,,,,,,,,,,,"x3199668814 25073877","atkins4 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374712124620406784",2013-09-03 01:55:06,"x25073877","realDonaldTrump","If the U.S. attacks Syria and hits the wrong targets, killing civilians, there will be worldwide hell to pay. Stay away and fix broken U.S.","Twitter for Android",139,,,,FALSE,FALSE,8659,9862,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375233781718077440",2013-09-04 12:27:59,"x25073877","realDonaldTrump","""@ukn96: @realDonaldTrump If two of your competitors were at war, would you let them destroy each other? Or would you back one?","Twitter for Android",127,,,,FALSE,FALSE,15,43,,,,,,,,,,,,,,"x145000946 25073877","ukn96 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374994198795001856",2013-09-03 20:35:58,"x25073877","realDonaldTrump","“Representing your own brand yourself is the best way to go. If you can’t sell it, who will?” – Midas Touch","Twitter Web Client",107,,,,FALSE,FALSE,117,249,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373734257950490625",2013-08-31 09:09:25,"x25073877","realDonaldTrump","For the first time in the history of military operations a country has broadcast what, when and where they will be doing in a future attack!","Twitter for Android",140,,,,FALSE,FALSE,102,307,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374967792497209344",2013-09-03 18:51:02,"x25073877","realDonaldTrump","I am giving away money. Check the crowdfunding site @fundanything http://t.co/W0MDqPckX4 Raise money for anything!","Twitter Web Client",114,,,,FALSE,FALSE,86,61,,,"fundanything.com/en","http://t.co/W0MDqPckX4","http://fundanything.com/en",,,,,,,,,"x1183319876","fundanything","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374126787493892096",2013-09-01 11:09:11,"x25073877","realDonaldTrump","""@mguarino64: @realDonaldTrump "" How would you treat the Syria situation if president ?"" I'd let them all fight with each other-focus on US!","Twitter for Android",140,,,,FALSE,FALSE,1607,1390,,,,,,,,,,,,,,"x204601338 25073877","mguarino64 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374357806251794432",2013-09-02 02:27:10,"x25073877","realDonaldTrump","We have given Syria so much time and information-there has never been such an instance in wartime history. Syria is now fully prepared!","Twitter for Android",135,,,,FALSE,FALSE,107,214,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x375068801983082498",2013-09-04 01:32:25,"x25073877","realDonaldTrump","""@mbouchon: Make an appearance @realDonaldTrump! We would love to host you at the USC #EntrepreneurshipClub @SCProvingGround"" Thanks!","Twitter for Android",133,,,,FALSE,FALSE,12,12,"EntrepreneurshipClub",,,,,,,,,,,,,"x1300155913 25073877 814344626","mbouchon realDonaldTrump SCProvingGround","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374406963989598209",2013-09-02 05:42:31,"x25073877","realDonaldTrump","""@DanScavino: @realDonaldTrump - it's so bad there are actually maps of targets now in #Syria &amp; where USA ships would attack from.","Twitter for Android",134,,,,FALSE,FALSE,19,48,"Syria",,,,,,,,,,,,,"x620571475 25073877","DanScavino realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374953740756733952",2013-09-03 17:55:12,"x25073877","realDonaldTrump","I applaud Columbia, South Carolina for cleaning up biz center http://t.co/xMOcZBXHtg Will cut crime &amp; advance commerce.","Twitter Web Client",123,,,,FALSE,FALSE,27,67,,,"fxn.ws/1a3DY3H","http://t.co/xMOcZBXHtg","http://fxn.ws/1a3DY3H",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373775827085062144",2013-08-31 11:54:36,"x25073877","realDonaldTrump","""@dickquinn: @realDonaldTrump Obviously amateur hour at the WH. Obama was unqualified when he ran and remains so.""","Twitter for Android",114,,,,FALSE,FALSE,53,87,,,,,,,,,,,,,,"x202360001 25073877","dickquinn realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374680057438294016",2013-09-02 23:47:41,"x25073877","realDonaldTrump","@ArsenioHall   After Arsenio won Celebrity Apprentice he told me, in tears, that I would be his first guest if he got a show. No interest!","Twitter for Android",138,,"x161456486","ArsenioHall",FALSE,FALSE,3,3,,,,,,,,,,,,,,"x161456486","ArsenioHall","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374967222512267264",2013-09-03 18:48:47,"x25073877","realDonaldTrump","China, OPEC and Russia laugh at us. But now thanks to Obama so does Syria. Very sad!","Twitter Web Client",84,,,,FALSE,FALSE,81,191,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374682026362015744",2013-09-02 23:55:31,"x25073877","realDonaldTrump","""@_itsTracy: @realDonaldTrump run for prime minster in the uk and first minister in scotland....we could use your help"" Cute!","Twitter for Android",125,,,,FALSE,FALSE,10,21,,,,,,,,,,,,,,"x1713567678 25073877","_itsTracy realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x373742774597992448",2013-08-31 09:43:15,"x25073877","realDonaldTrump","China is already preparing to benefit economically from this mess. They will pick up the pieces and make yet another fortune-&amp; laugh at us!","Twitter for Android",143,,,,FALSE,FALSE,65,143,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374981503081394177",2013-09-03 19:45:31,"x25073877","realDonaldTrump","@perkins_holly  Great!","Twitter Web Client",22,"x374957832405516288","x518808658","perkins_holly",FALSE,FALSE,2,2,,,,,,,,,,,,,,"x518808658","perkins_holly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x374682457691684864",2013-09-02 23:57:13,"x25073877","realDonaldTrump","""@charliemassie: I hope @realDonaldTrump runs for president. For obvious reasons.""","Twitter for Android",82,,,,FALSE,FALSE,18,16,,,,,,,,,,,,,,"x50881405 25073877","charliemassie realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
