"x713032429297078274",2016-03-24 15:59:13,"x25073877","realDonaldTrump","""@NeilTurner_: @realDonaldTrump Cruz &amp; Rubio are scared! WATCH -&gt; https://t.co/pWjLW1QBKo https://t.co/W2r6mOzgkb""","Twitter for Android",121,,,,FALSE,FALSE,7050,2985,,,"youtube.com/watch?v=Xt4oRh… pic.twitter.com/W2r6mOzgkb","https://t.co/pWjLW1QBKo https://t.co/W2r6mOzgkb","https://www.youtube.com/watch?v=Xt4oRhINk2E https://twitter.com/NeilTurner_/status/713029877234950144/photo/1",,,,,,,,,"x3600539122 25073877","NeilTurner_ realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x712235345287516160",2016-03-22 11:11:53,"x25073877","realDonaldTrump","""@MyPresidentme: Here's Trump #AIPAC2016 in case anyone missed it. It is a must watch. https://t.co/cGCIYE7yZB""","Twitter for Android",111,,,,FALSE,FALSE,9102,3357,"AIPAC2016",,"youtube.com/watch?v=f3d0LO…","https://t.co/cGCIYE7yZB","https://www.youtube.com/watch?v=f3d0LOIMmQQ",,,,,,,,,"x279134171","MyPresidentme","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x712850174838771712",2016-03-24 03:55:00,"x25073877","realDonaldTrump","""@Don_Vito_08: ""A picture is worth a thousand words"" @realDonaldTrump  #LyingTed #NeverCruz  @MELANIATRUMP https://t.co/5bvVEwMVF8""","Twitter for Android",131,,,,FALSE,FALSE,23831,10281,"LyingTed NeverCruz",,,,,"http://pbs.twimg.com/media/CeSI7TIW4AApKS0.jpg","https://t.co/5bvVEwMVF8","https://twitter.com/Don_Vito_08/status/712845257289965568/photo/1","photo","http://pbs.twimg.com/media/CeSI7TIW4AApKS0.jpg","https://t.co/5bvVEwMVF8","https://twitter.com/Don_Vito_08/status/712845257289965568/photo/1",,"x3433022621 25073877 108471631","Don_Vito_08 realDonaldTrump MELANIATRUMP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x714189569793646597",2016-03-27 20:37:17,"x25073877","realDonaldTrump","Another radical Islamic attack, this time in Pakistan, targeting Christian women &amp; children. At least 67 dead,400 injured. I alone can solve","Twitter for Android",144,,,,FALSE,FALSE,26043,10882,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x713556905550069761",2016-03-26 02:43:18,"x25073877","realDonaldTrump","Top suspect in Paris massacre, Salah Abdeslam, who also knew of the Brussels attack, is no longer talking. Weak leaders, ridiculous laws!","Twitter for Android",137,,,,FALSE,FALSE,16745,5958,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x713471400082874368",2016-03-25 21:03:32,"x25073877","realDonaldTrump","""@11phenomenon: #LyingTed blames @realDonaldTrump for so many things I am starting to think he is having a mental health crisis.""","Twitter for Android",129,,,,FALSE,FALSE,15729,5586,"LyingTed",,,,,,,,,,,,,"x220248919 25073877","11phenomenon realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x712972000927551488",2016-03-24 11:59:06,"x25073877","realDonaldTrump","We pay a disproportionate share of the cost of N.A.T.O. Why? It is time to renegotiate, and the time is now!","Twitter for Android",108,,,,FALSE,FALSE,13438,5120,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x712829601081384962",2016-03-24 02:33:15,"x25073877","realDonaldTrump","""@DebraRakestraw:  You have over 2M followers more than than @HillaryClinton. This says something about how America feels. #Trump2016 🇺🇸""","Twitter for Android",137,,,,FALSE,FALSE,13016,3781,"Trump2016",,,,,,,,,,,,,"x454450807 1339835893","DebraRakestraw HillaryClinton","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711215886909050881",2016-03-19 15:40:55,"x25073877","realDonaldTrump","Great to be back in Arizona!
#MakeAmericaGreatAgain #Trump2016 https://t.co/uo287ZGvvQ","Twitter for iPhone",86,,,,FALSE,FALSE,15944,5840,"MakeAmericaGreatAgain Trump2016",,,,,"http://pbs.twimg.com/media/Cd6_EhlUYAA8q2O.jpg","https://t.co/uo287ZGvvQ","https://twitter.com/realDonaldTrump/status/711215886909050881/photo/1","photo","http://pbs.twimg.com/media/Cd6_EhlUYAA8q2O.jpg","https://t.co/uo287ZGvvQ","https://twitter.com/realDonaldTrump/status/711215886909050881/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json","Phoenix","Phoenix, AZ","city","United States","US",,,"-112.3239143 -111.9254391 -111.9254391 -112.3239143 33.29026 33.29026 33.8154652 33.8154652"
"x714260201927520256",2016-03-28 01:17:57,"x25073877","realDonaldTrump","The United States cannot continue to make such bad, one-sided trade deals. There are only so many jobs we can give up. No more!","Twitter for Android",127,,,,FALSE,FALSE,21282,6924,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x713120275299229697",2016-03-24 21:48:17,"x25073877","realDonaldTrump","Just won a big federal lawsuit similar in certain ways to the Trump U case but the press refuses to write about it. If I lost-monster story!","Twitter for Android",140,,,,FALSE,FALSE,25325,7948,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711586556688146434",2016-03-20 16:13:50,"x25073877","realDonaldTrump","Why is it that the horrendous protesters, who scream, curse punch, shut down roads/doors during my RALLIES,  are never blamed by media? SAD!","Twitter for Android",140,,,,FALSE,FALSE,44678,16888,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x714214633016573953",2016-03-27 22:16:52,"x25073877","realDonaldTrump","See Lyin' Ted, even the @DailyBeast (no fan of mine) says this story came from Rubio, not Trump! https://t.co/Okc8XajVnz","Twitter for iPhone",120,,,,FALSE,FALSE,13805,7098,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/714214577731407873/pu/img/HZEL8x1nGFDVz9oW.jpg","https://t.co/Okc8XajVnz","https://twitter.com/realDonaldTrump/status/714214633016573953/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/714214577731407873/pu/img/HZEL8x1nGFDVz9oW.jpg","https://t.co/Okc8XajVnz","https://twitter.com/realDonaldTrump/status/714214633016573953/video/1",,"x16013028","dailybeast","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x712408960918265857",2016-03-22 22:41:46,"x25073877","realDonaldTrump","Pres. Obama should leave the baseball game in Cuba immediately &amp; get home to Washington- where a #POTUS, under a serious emergency belongs!","Twitter for iPhone",143,,,,FALSE,FALSE,33313,11238,"POTUS",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711418254556852224",2016-03-20 05:05:04,"x25073877","realDonaldTrump","The rallies in Utah and Arizona were great! Tremendous crowds and spirit. Just returned but will be going back soon.","Twitter for Android",116,,,,FALSE,FALSE,15846,3994,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711388380668493824",2016-03-20 03:06:21,"x25073877","realDonaldTrump","THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary 
#MakeAmericaGreatAgain #Trump2016 https://t.co/5itxkQxrLF","Twitter for iPhone",123,,,,FALSE,FALSE,15040,5165,"VoteTrump AZPrimary MakeAmericaGreatAgain Trump2016",,,,,"http://pbs.twimg.com/media/Cd9bmnRXEAAwron.jpg","https://t.co/5itxkQxrLF","https://twitter.com/realDonaldTrump/status/711388380668493824/photo/1","photo","http://pbs.twimg.com/media/Cd9bmnRXEAAwron.jpg","https://t.co/5itxkQxrLF","https://twitter.com/realDonaldTrump/status/711388380668493824/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/96683cc9126741d1.json","United States","United States","country","United States","US",,,"-179.231086 179.859685 179.859685 -179.231086 13.182335 13.182335 71.434357 71.434357"
"x713033155989610496",2016-03-24 16:02:06,"x25073877","realDonaldTrump","Endorsements for Lyin' Ted Cruz- https://t.co/c3QEbexOwT","Twitter Web Client",56,,,,FALSE,FALSE,9697,3804,,,"instagram.com/p/BDV28yimhQp/","https://t.co/c3QEbexOwT","https://www.instagram.com/p/BDV28yimhQp/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x713803130417324032",2016-03-26 19:01:42,"x25073877","realDonaldTrump","The press is going out of their way to convince people that I do not like or respect women, when they know that it is just the opposite!","Twitter for Android",136,,,,FALSE,FALSE,21924,7521,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x712343435387260928",2016-03-22 18:21:24,"x25073877","realDonaldTrump","My heart &amp; prayers go out to all of the victims of the terrible #Brussels tragedy. This madness must be stopped, and I will stop it.","Twitter for iPhone",136,,,,FALSE,FALSE,43009,16523,"Brussels",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x713012045214531584",2016-03-24 14:38:13,"x25073877","realDonaldTrump","It is amazing how often I am right, only to be criticized by the media. Illegal immigration, take the oil, build the wall, Muslims, NATO!","Twitter for Android",137,,,,FALSE,FALSE,20913,7120,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x713030660475240448",2016-03-24 15:52:11,"x25073877","realDonaldTrump","Just announced that as many as 5000 ISIS fighters have infiltrated Europe. Also, many in U.S.  I TOLD YOU SO! I alone can fix this problem!","Twitter for Android",139,,,,FALSE,FALSE,21440,9066,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709690378778230785",2016-03-15 10:39:06,"x25073877","realDonaldTrump","Please remember, I am the ONLY candidate who is self-funding his campaign. Kasich, Rubio and Cruz are all bought and paid for by lobbyists!","Twitter for Android",139,,,,FALSE,FALSE,18405,7201,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709885396285579264",2016-03-15 23:34:02,"x25073877","realDonaldTrump","""@gregens21:  @BertShad @FoxNews @megynkelly She's choking on the results! Call her justifiable Kelly. Justifying everything she says.""","Twitter for Android",135,,,,FALSE,FALSE,7958,2299,,,,,,,,,,,,,,"x2759910510 796600105 1367531 110445334","gregens21 BertShad FoxNews megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710914741321998336",2016-03-18 19:44:17,"x25073877","realDonaldTrump","With millions of dollars of negative and phony ads against me by the establishment, my numbers continue to go up. Can anyone explain this?","Twitter for Android",138,,,,FALSE,FALSE,17971,6047,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709886835628105728",2016-03-15 23:39:45,"x25073877","realDonaldTrump","""@SCNAK45: @megynkelly is trying so hard to bash @realDonaldTrump it's ridiculous"" Don't worry, everyone is wise to Crazy Megyn!","Twitter for Android",128,,,,FALSE,FALSE,10669,3206,,,,,,,,,,,,,,"x214507554 110445334 25073877","SCNAK45 megynkelly realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710050536259764226",2016-03-16 10:30:14,"x25073877","realDonaldTrump","Will be interviewed on @NewDay on @CNN at 7:15 A.M.","Twitter for Android",51,,,,FALSE,FALSE,5823,1227,,,,,,,,,,,,,,"x1375289149 759251","NewDay CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711051718608326658",2016-03-19 04:48:35,"x25073877","realDonaldTrump","""@ileanabarkus:  @nytdavidbrooks I totally agree! @nytdavidbrooks is strictly conceptual and theoretical and has NO COMMONSENSE!""","Twitter for Android",129,,,,FALSE,FALSE,5302,1481,,,,,,,,,,,,,,"x240079142 633980404 633980404","ileanabarkus nytdavidbrooks nytdavidbrooks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710097701698936835",2016-03-16 13:37:39,"x25073877","realDonaldTrump",".@RepTomMarino  Great job on television this morning. Glad to have you on my side!","Twitter for Android",82,,,,FALSE,FALSE,8801,2245,,,,,,,,,,,,,,"x240363117","RepTomMarino","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709930663953231873",2016-03-16 02:33:54,"x25073877","realDonaldTrump","I only wish my wonderful daughter Tiffany could have been with us at 
Mar-a-Lago for our great election victory. She is a winner!","Twitter for iPhone",129,,,,FALSE,FALSE,16693,3411,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9ed2c00c85001.json","The Mar-a-lago Club","The Mar-a-lago Club","poi","United States","US",,,"-80.0369524112775 -80.0369524112775 -80.0369524112775 -80.0369524112775 26.6770286647122 26.6770286647122 26.6770286647122 26.6770286647122"
"x710924053981188096",2016-03-18 20:21:17,"x25073877","realDonaldTrump","Failed Presidential Candidate Mitt Romney was campaigning with John Kasich &amp; Marco Rubio, and now he is endorsing Ted Cruz. 1/2","Twitter for iPhone",131,,,,FALSE,FALSE,11913,3842,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709592458401816577",2016-03-15 04:10:00,"x25073877","realDonaldTrump","Kasich voted for NAFTA, a disaster for Ohio, and now wants the even worse TPP approved. Vote Trump and end this madness!","Twitter for Android",120,,,,FALSE,FALSE,12100,4827,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711007773052559360",2016-03-19 01:53:57,"x25073877","realDonaldTrump","Why haven't they released the final Missouri victory for us yet? Could it be because Cruz's guy runs Missouri?","Twitter for iPhone",110,,,,FALSE,FALSE,12172,3871,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709883604093018113",2016-03-15 23:26:54,"x25073877","realDonaldTrump","""@BertShad: Was going to watch @Foxnews for the primary results but saw @megynkelly - looks like #CNN tonight""","Twitter for Android",110,,,,FALSE,FALSE,9943,2924,"CNN",,,,,,,,,,,,,"x796600105 1367531 110445334","BertShad FoxNews megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709894230710337536",2016-03-16 00:09:08,"x25073877","realDonaldTrump","Watching other networks and local news. Really good night! Crazy @megynkelly is unwatchable.","Twitter for Android",92,,,,FALSE,FALSE,16321,5089,,,,,,,,,,,,,,"x110445334","megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710138547827769344",2016-03-16 16:19:58,"x25073877","realDonaldTrump","Is this what we want for a President? https://t.co/2yYy6Nyta9","Twitter Web Client",61,,,,FALSE,FALSE,14944,7429,,,"instagram.com/p/BDBS8bYGhWr/","https://t.co/2yYy6Nyta9","https://www.instagram.com/p/BDBS8bYGhWr/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710407581899079680",2016-03-17 10:09:00,"x25073877","realDonaldTrump","Stuart Stevens, the failed campaign manager of Mitt Romney's historic loss, is now telling the Republican Party what to do with Trump. Sad!","Twitter for Android",139,,,,FALSE,FALSE,12780,4262,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710149837979836416",2016-03-16 17:04:49,"x25073877","realDonaldTrump","Yesterday was amazing—5 victories.  Lyin’ Ted Cruz
had zero. Things are going very well!","Twitter Web Client",88,,,,FALSE,FALSE,16733,5091,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710440524524691456",2016-03-17 12:19:55,"x25073877","realDonaldTrump","Crazy @megynkelly is now complaining that  @oreillyfactor did not defend her against me - yet her bad show is a total hit piece on me.Tough!","Twitter for Android",140,,,,FALSE,FALSE,12970,3985,,,,,,,,,,,,,,"x110445334 50113613","megynkelly oreillyfactor","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711007886558633986",2016-03-19 01:54:24,"x25073877","realDonaldTrump","RT @MarkHalperin: Utah Speaker of the House announces endorsement of @realDonaldTrump. Says @DonaldJTrumpJr played a big role","Twitter for iPhone",125,,,,FALSE,TRUE,0,3350,,,,,,,,,,,,,,"x184136149 25073877 39344374","MarkHalperin realDonaldTrump DonaldJTrumpJr","en",,,,,,,,,,,,,,,,"x711003461819629568","Utah Speaker of the House announces endorsement of @realDonaldTrump. Says @DonaldJTrumpJr played a big role",2016-03-18 20:36:49,,8423,"x184136149","MarkHalperin","Mark Halperin",343508,6970,24626,"","New York, New York",TRUE,,,,,,,,,
"x710176870575292416",2016-03-16 18:52:15,"x25073877","realDonaldTrump","RT @JohnStossel: I can skate here ONLY b/c @realdonaldtrump fixed this rink after NYC gov’t spent $13M, but FAILED! Good for Trump! https:/…","Twitter Web Client",140,,,,FALSE,TRUE,0,6187,,,,,,,,,,,,,,"x158769098 25073877","JohnStossel realDonaldTrump","en",,,,,,,,,,,,,,,,"x710168414401253377","I can skate here ONLY b/c @realdonaldtrump fixed this rink after NYC gov’t spent $13M, but FAILED! Good for Trump! https://t.co/BjKs0RQCNy",2016-03-16 13:18:38,,13715,"x158769098","JohnStossel","John Stossel",999069,83,6028,"New York, NY","40+ years reporting teaches me the importance of limited gov’t and personal freedom.",TRUE,,,,,,,,,
"x710929239269203968",2016-03-18 20:41:53,"x25073877","realDonaldTrump","Thank you Arizona- I love you! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/fTzaIvTX9b","Twitter for iPhone",89,,,,FALSE,FALSE,13740,4928,"MakeAmericaGreatAgain Trump2016",,,,,"http://pbs.twimg.com/media/Cd26Xl1W0AAbaH5.jpg","https://t.co/fTzaIvTX9b","https://twitter.com/realDonaldTrump/status/710929239269203968/photo/1","photo","http://pbs.twimg.com/media/Cd26Xl1W0AAbaH5.jpg","https://t.co/fTzaIvTX9b","https://twitter.com/realDonaldTrump/status/710929239269203968/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710066971367190528",2016-03-16 11:35:33,"x25073877","realDonaldTrump","Will be interviewed on @Morning_Joe at 7:40. ENJOY!","Twitter for Android",51,,,,FALSE,FALSE,5662,1153,,,,,,,,,,,,,,"x254117355","Morning_Joe","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710177855796350977",2016-03-16 18:56:09,"x25073877","realDonaldTrump","Wow, just won Missouri!","Twitter for Android",23,,,,FALSE,FALSE,26260,7345,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711049674782674947",2016-03-19 04:40:27,"x25073877","realDonaldTrump","Thank you- New York! I love you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/wyjV9DgdQA","Twitter for iPhone",90,,,,FALSE,FALSE,14847,5633,"MakeAmericaGreatAgain Trump2016",,,,,"http://pbs.twimg.com/media/Cd4n5W-VIAIyVCa.jpg","https://t.co/wyjV9DgdQA","https://twitter.com/realDonaldTrump/status/711049674782674947/photo/1","photo","http://pbs.twimg.com/media/Cd4n5W-VIAIyVCa.jpg","https://t.co/wyjV9DgdQA","https://twitter.com/realDonaldTrump/status/711049674782674947/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709772129651265540",2016-03-15 16:03:57,"x25073877","realDonaldTrump","In presidential voting so far, John Kasich is ZERO for 22. So why would he be a good candidate? Hillary would beat him, I will beat Hillary!","Twitter for Android",140,,,,FALSE,FALSE,14728,4490,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710626092114120708",2016-03-18 00:37:17,"x25073877","realDonaldTrump","Hillary Clinton has been involved in corruption for most of her professional life!","Twitter for Android",82,,,,FALSE,FALSE,33383,13497,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711035814164230145",2016-03-19 03:45:23,"x25073877","realDonaldTrump","Watching @loudobbsnews- fantastic show! Has very interesting take on Paul Ryan.","Twitter for iPhone",79,,,,FALSE,FALSE,8036,2377,,,,,,,,,,,,,,"x717403330369040384","loudobbsnews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710857360399400960",2016-03-18 15:56:16,"x25073877","realDonaldTrump","Join us in Salt Lake City, Utah- tonight!
#MakeAmericaGreatAgain #Trump2016
https://t.co/1cJ7OFbQiz","Twitter for iPhone",99,,,,FALSE,FALSE,8998,3164,"MakeAmericaGreatAgain Trump2016",,"trumpsaltlakecity.eventbrite.com","https://t.co/1cJ7OFbQiz","http://trumpsaltlakecity.eventbrite.com/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710214487643693058",2016-03-16 21:21:43,"x25073877","realDonaldTrump","Thank you, Missouri! #Trump2016 https://t.co/iOzGtcBbia","Twitter for iPhone",55,,,,FALSE,FALSE,16404,4841,"Trump2016",,,,,"http://pbs.twimg.com/media/CdswTH-W4AEwPFi.jpg","https://t.co/iOzGtcBbia","https://twitter.com/realDonaldTrump/status/710214487643693058/photo/1","photo","http://pbs.twimg.com/media/CdswTH-W4AEwPFi.jpg","https://t.co/iOzGtcBbia","https://twitter.com/realDonaldTrump/status/710214487643693058/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710151964726792192",2016-03-16 17:13:17,"x25073877","realDonaldTrump","In the last 2 weeks, I had $35M of negative ads against me in Florida &amp; I won in a massive landslide.The establishment should save their $$!","Twitter Web Client",144,,,,FALSE,FALSE,23761,7795,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709893207845376004",2016-03-16 00:05:04,"x25073877","realDonaldTrump","Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people, big &amp; over!","Twitter for Android",142,,,,FALSE,FALSE,15798,4130,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710509591122075648",2016-03-17 16:54:21,"x25073877","realDonaldTrump","Looking like my 5 victories on Tuesday will be just as good as if I won Ohio. Two more days and Ohio was mine!","Twitter Web Client",110,,,,FALSE,FALSE,12894,3232,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711164130384674816",2016-03-19 12:15:16,"x25073877","realDonaldTrump","""@DonaldJTrumpJr: Honored to be in #Utah with retired General Robert C. Oaks. We are so thankful for his support and endorsement here in SLC","Twitter for Android",140,,,,FALSE,FALSE,11184,3385,"Utah",,,,,,,,,,,,,"x39344374","DonaldJTrumpJr","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710868991309443072",2016-03-18 16:42:29,"x25073877","realDonaldTrump","Lyin' Ted Cruz lost all five races on Tuesday-and he was just given the jinx - a Lindsey Graham endorsement. Also backed Jeb. Lindsey got 0!","Twitter for Android",140,,,,FALSE,FALSE,15623,5064,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711163293365198848",2016-03-19 12:11:56,"x25073877","realDonaldTrump","""@Ma1973sk: Actually, no @FoxNews, @megynkelly has a sick obsession with Trump. Every day, every show, trashing, negative, hate.","Twitter for Android",128,,,,FALSE,FALSE,10331,3328,,,,,,,,,,,,,,"x3723723982 1367531 110445334","Ma1973sk FoxNews megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710507173072269314",2016-03-17 16:44:45,"x25073877","realDonaldTrump","See you in Arizona on Friday and Saturday. https://t.co/HiOhRaTMbm","Twitter Web Client",66,,,,TRUE,FALSE,9681,3538,,,"twitter.com/FoxBusiness/st…","https://t.co/HiOhRaTMbm","https://twitter.com/FoxBusiness/status/710488907121438720",,,,,,,,,,,"en","x710488907121438720","Poll average shows @realDonaldTrump holds the lead in Arizona. @Varneyco https://t.co/5Bkrc1FqIk",2016-03-17 10:32:10,,3094,1879,"x56413858","FoxBusiness","FOX Business",747612,399,155846,"New York, NY","The official Twitter page of FOX Business Network: Capitalism lives here. Ask your cable provider for FOX Business in your neighborhood.",TRUE,,,,,,,,,,,,,,,,,,,,,,,
"x709885620034867200",2016-03-15 23:34:55,"x25073877","realDonaldTrump","""@jsconlon11:  @BertShad @Foxnews @megynkelly I tried to give them a shot tonight, but they have the whole anti Trump cheerleading team.""","Twitter for Android",137,,,,FALSE,FALSE,8121,2525,,,,,,,,,,,,,,"x838661023 796600105 1367531 110445334","jsconlon11 BertShad FoxNews megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710920670608236544",2016-03-18 20:07:50,"x25073877","realDonaldTrump","Going to Salt Lake City, Utah, for a big rally. Lyin' Ted Cruz should not be allowed to win there - Mormons don't like LIARS! I beat Hillary","Twitter for Android",140,,,,FALSE,FALSE,13915,4451,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710947686879531008",2016-03-18 21:55:11,"x25073877","realDonaldTrump","Everybody should boycott the @megynkelly show. Never worth watching. Always a hit on Trump! She is sick, &amp; the most overrated person on tv.","Twitter for iPhone",143,,,,FALSE,FALSE,25879,8220,,,,,,,,,,,,,,"x110445334","megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711040837036154880",2016-03-19 04:05:20,"x25073877","realDonaldTrump","Heading to Phoneix. Will be arriving soon. Tomorrow a big day. Tremendous crowds expected! #Trump2016 #MakeAmericaGreatAgain","Twitter for iPhone",124,,,,FALSE,FALSE,9447,2497,"Trump2016 MakeAmericaGreatAgain",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x709878592189153280",2016-03-15 23:06:59,"x25073877","realDonaldTrump","Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!","Twitter for Android",124,,,,FALSE,FALSE,19820,5688,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x710928141112332288",2016-03-18 20:37:31,"x25073877","realDonaldTrump","Mitt Romney is a mixed up man who doesn't have a clue. No wonder he lost!","Twitter for iPhone",73,,,,FALSE,FALSE,13888,4359,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x711042337158340608",2016-03-19 04:11:18,"x25073877","realDonaldTrump","While I have never met @nytdavidbrooks of the NY Times, I consider him one of the dumbest of all pundits- he has no sense of the real world!","Twitter for iPhone",140,,,,FALSE,FALSE,8985,2490,,,,,,,,,,,,,,"x633980404","nytdavidbrooks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
